Prey,Predator,PreyMass,PredatorMass
centroceras spp.,trimusculus peruvianus,-999,-999
ceramium spp.,trimusculus peruvianus,-999,-999
chaetomorpha_spp,trimusculus peruvianus,-999,-999
peysonella spp.,austrolittorina araucana,-999,0.0068
polysiphonia_spp,austrolittorina araucana,-999,0.0068
scythosiphon lomentaria,austrolittorina araucana,-999,0.0068
ulva rigida,austrolittorina araucana,-999,0.0068
fissurella  crassa,acanthocyclus gayi,15.2,6.01
jhelius cirratus,acanthocyclus gayi,0.05,6.01
acanthocyclus gayi,acanthocyclus hassleri,6.01,6.65
concholepas concholepas,acanthocyclus hassleri,2.3,6.65
jhelius cirratus,acanthocyclus hassleri,0.05,6.65
nothobalanus flosculus,acanthocyclus hassleri,0.05,6.65
jhelius cirratus,acanthina monodon,0.05,8
nothochthamalus scabrosus,acanthina monodon,0.05,8
balanus laevis,stichaster striatus,0.05,8.7
chaetopleura peruviana,stichaster striatus,0.18,8.7
nothobalanus flosculus,stichaster striatus,0.05,8.7
semimytilus algosus,stichaster striatus,0.04,8.7
tegula atra,stichaster striatus,1,8.7
acanthocyclus gayi,parantheopsis ,6.01,10
acanthocyclus hassleri,anthotoe spp.,6.65,10
acanthocyclus hassleri,parantheopsis ,6.65,10
chiton  granosus,anthotoe spp.,2.3,10
chiton  granosus,parantheopsis ,2.3,10
concholepas concholepas,anthotoe spp.,2.3,10
fissurella  limbata,parantheopsis ,16.45,10
lottia  orbigny,parantheopsis ,0.02,10
nothobalanus flosculus,parantheopsis ,0.05,10
nothochthamalus scabrosus,anthotoe spp.,0.05,10
scurria  araucana,anthotoe spp.,0.02,10
scurria  plana,anthotoe spp.,0.03,10
scurria scurra,anthotoe spp.,1.27,10
scurria scurra,parantheopsis ,1.27,10
scurria variabilis,parantheopsis ,0.3,10
scurria viridula,anthotoe spp.,1.84,10
fissurella  cummingii,fissurella  maxima,18,11
nothobalanus flosculus,isolauctis spp.,0.05,11
perumytilus purpuratus,isolauctis spp.,2.52,11
semimytilus algosus,isolauctis spp.,0.04,11
acanthocyclus gayi,Phymactis clematis,6.01,11.91
acanthocyclus hassleri,Phymactis clematis,6.65,11.91
chiton  latus,Phymactis clematis,0.06,11.91
fissurella  crassa,Phymactis clematis,15.2,11.91
scurria  plana,Phymactis clematis,0.03,11.91
scurria scurra,Phymactis clematis,1.27,11.91
scurria variabilis,Phymactis clematis,0.3,11.91
scurria viridula,Phymactis clematis,1.84,11.91
lottia  orbigny,bunodactis spp.,0.02,12
nothochthamalus scabrosus,bunodactis spp.,0.05,12
scurria  araucana,bunodactis spp.,0.02,12
jhelius cirratus,heliaster helianthus,0.05,173.46
nothobalanus flosculus,heliaster helianthus,0.05,173.46
nothochthamalus scabrosus,heliaster helianthus,0.05,173.46
perumytilus purpuratus,heliaster helianthus,2.52,173.46
jhelius cirratus,Cinclodes nifrofumanus,0.05,280
nothobalanus flosculus,Cinclodes nifrofumanus,0.05,280
acanthina monodon,Larus dominicanus,8,500
fissurella  limbata,Larus dominicanus,16.45,500
perumytilus purpuratus,Larus dominicanus,2.52,500
scurria  araucana,Larus dominicanus,0.02,500
tegula atra,Larus dominicanus,1,500
