Score,Label
0.9999845,1
0.9999846,1
0.9998965,1
0.9996556,1
0.9999992,1
0.9941728,1
0.999975,1
0.9999999,1
2.129351e-08,1
0.0003978153,1
0.9994193,1
0.9980203,1
0.9990398,1
4.590889e-09,1
0.9999967,1
0.001868959,1
1,1
1,1
0.9980414,1
0.9999996,1
0.9999994,1
0.9999955,1
0.8093829,1
0.9996289,1
0.7144635,1
2.735229e-06,1
0.9708468,1
0.9999801,1
0.9999801,1
0.8088771,0
0.001498203,0
0.1861534,0
0.7048215,0
0.02455259,0
3.739505e-10,0
7.526942e-06,0
0.9984186,0
5.982588e-06,0
1.809112e-08,0
2.68547e-06,0
5.607513e-07,0
3.595867e-07,0
0.1201146,0
0.9999965,0
2.052986e-07,0
0.01511016,0
7.542189e-06,0
7.880467e-05,0
0.007368044,0
0.07456308,0
0.002518112,0
0.1201146,0
0.01128754,0
1.835069e-08,0
0.8088771,0
0.001213104,0
0.01734813,0
4.124247e-05,0
3.739505e-10,0
0.7048215,0
8.710453e-06,0
