Prey,Predator,PreyMass,PredatorMass
Alona affinis,benthic detritus,3.2e-06,-999
Asplanchna sp.,benthic detritus,7.35e-06,-999
Colletheca mutabilis,benthic detritus,3.21e-05,-999
Cryptomonas ovata,benthic detritus,4.75e-11,-999
Daphnia catawba,benthic detritus,1e-05,-999
Mallomonas sp.,benthic detritus,5.65e-09,-999
Merismopedia punctata,benthic detritus,2.41e-11,-999
Merismopedia tenuissima,benthic detritus,2.41e-11,-999
Oocyctis sp.,benthic detritus,8.61e-08,-999
Peridinium inconspicuum,benthic detritus,5.6e-08,-999
Polyarthra euryptera,benthic detritus,1.09e-06,-999
fish fry,benthic detritus,0.016,-999
Ceriodaphnia quadrangula,Chroococcus limneticus,5.85e-06,1.53e-11
Daphnia catawba,Chroococcus limneticus,1e-05,1.53e-11
Keratella taurocephala,Chroococcus limneticus,1e-08,1.53e-11
Merismopedia punctata,Chroococcus limneticus,2.41e-11,1.53e-11
Peridinium inconspicuum,Chroococcus limneticus,5.6e-08,1.53e-11
Scenedesmus sp.,Chroococcus limneticus,1.61e-10,1.53e-11
Sphaerocystis schroeteri,Chroococcus limneticus,1.11e-09,1.53e-11
fish eggs,Chroococcus limneticus,0.0201,1.53e-11
Asplanchna sp.,Merismopedia tenuissima,7.35e-06,2.41e-11
Bosmina longirostris,Merismopedia tenuissima,1.55e-06,2.41e-11
Chrysosphaerella longispina,Merismopedia tenuissima,7.65e-10,2.41e-11
Cryptomonas erosa,Merismopedia punctata,4.75e-11,2.41e-11
Daphnia catawba,Merismopedia punctata,1e-05,2.41e-11
Diaptomus minutus,Merismopedia tenuissima,1.44e-05,2.41e-11
Holopedium gibberum,Merismopedia tenuissima,6.82e-05,2.41e-11
Ictalurus nebulosus,Merismopedia tenuissima,155,2.41e-11
Kelicottia longispina,Merismopedia tenuissima,2e-08,2.41e-11
Oocyctis sp.,Merismopedia punctata,8.61e-08,2.41e-11
Oocyctis sp.,Merismopedia tenuissima,8.61e-08,2.41e-11
Perca flavescens,Merismopedia punctata,45,2.41e-11
Perca flavescens,Merismopedia tenuissima,45,2.41e-11
Polyarthra euryptera,Merismopedia tenuissima,1.09e-06,2.41e-11
Polyarthra major,Merismopedia punctata,8.55e-07,2.41e-11
benthic detritus,Merismopedia punctata,-999,2.41e-11
copepod nauplii,Merismopedia tenuissima,0.001812356,2.41e-11
fish eggs,Merismopedia tenuissima,0.0201,2.41e-11
Bosmina longirostris,Cryptomonas ovata,1.55e-06,4.75e-11
Ceriodaphnia quadrangula,Cryptomonas ovata,5.85e-06,4.75e-11
Chroococcus limneticus,Cryptomonas ovata,1.53e-11,4.75e-11
Conochiloides unicornis,Cryptomonas ovata,3.18e-07,4.75e-11
Cryptomonas ovata,Cryptomonas erosa,4.75e-11,4.75e-11
Gastropus stylifer,Cryptomonas erosa,8.55e-07,4.75e-11
Kelicottia longispina,Cryptomonas erosa,2e-08,4.75e-11
Keratella taurocephala,Cryptomonas ovata,1e-08,4.75e-11
Lepomis gibbosus,Cryptomonas ovata,28,4.75e-11
Merismopedia tenuissima,Cryptomonas erosa,2.41e-11,4.75e-11
Mesocyclops edax,Cryptomonas ovata,1e-05,4.75e-11
Oocyctis sp.,Cryptomonas erosa,8.61e-08,4.75e-11
Perca flavescens,Cryptomonas ovata,45,4.75e-11
Peridinium cinctum,Cryptomonas ovata,5.6e-08,4.75e-11
Peridinium inconspicuum,Cryptomonas erosa,5.6e-08,4.75e-11
Polyarthra major,Cryptomonas ovata,8.55e-07,4.75e-11
Polyarthra remata,Cryptomonas ovata,1.99e-07,4.75e-11
Scenedesmus sp.,Cryptomonas erosa,1.61e-10,4.75e-11
Scenedesmus sp.,Cryptomonas ovata,1.61e-10,4.75e-11
Sphaerocystis schroeteri,Cryptomonas ovata,1.11e-09,4.75e-11
Tropocyclops prasinus,Cryptomonas ovata,6.85e-06,4.75e-11
copepod nauplii,Cryptomonas ovata,0.001812356,4.75e-11
fish fry,Cryptomonas erosa,0.016,4.75e-11
Cryptomonas erosa,Scenedesmus sp.,4.75e-11,1.61e-10
Holopedium gibberum,Scenedesmus sp.,6.82e-05,1.61e-10
Ictalurus nebulosus,Scenedesmus sp.,155,1.61e-10
Kelicottia longispina,Scenedesmus sp.,2e-08,1.61e-10
Mallomonas sp.,Scenedesmus sp.,5.65e-09,1.61e-10
Peridinium cinctum,Scenedesmus sp.,5.6e-08,1.61e-10
