Prey,Predator,PreyMass,PredatorMass
ciliates,predacious nematodes,2.63e-09,3.56e-06
flagellates,predacious nematodes,3.63e-07,3.56e-06
Arrhophalites sp.,Prozercon cf traeghardi,5.1e-06,7.04e-06
Leitneria granulata (juv),Veigaia nemorensis (juv),4.8e-06,1.79e-05
Lepidocyrtus lignorum,Pergamasinae (juv) {s},8.99e-06,1.87e-05
Arrhophalites sp.,Hypoaspis aculeifer (juv),5.1e-06,2.12e-05
Arrhophalites sp.,Lysigamasus minorleitneriae,5.1e-06,2.32e-05
Folsomia quadrioculata,Lysigamasus minorleitneriae,5.41e-06,2.32e-05
Gamasina sp. (juv),Lysigamasus minorleitneriae,5.62e-06,2.32e-05
Folsomia quadrioculata,Veigaia nemorensis,5.41e-06,4.83e-05
bacteria,omnivorous nematodes,9.5e-16,6.02e-05
dead organic matter,omnivorous nematodes,-999,6.02e-05
Leitneria granulata (juv),Leptogamasus sp. (juv),4.8e-06,6.45e-05
Agriotes sp. (juv),Lithobius sp2 {l},0.001333964,0.000157031
Geholaspis longispinosus,Tachyusa sp. (juv),0.000112778,0.000198338
Geholaspis sp. (juv),Tachyusa sp. (juv),4.74e-05,0.000198338
Leitneria granulata (juv),Tachyusa sp. (juv),4.8e-06,0.000198338
Agriotes sp. (juv),Lithobius sp3 {m},0.001333964,0.000204057
Brachychthoniidae spp.,Lithobius aeruginosus (juv),7.11e-06,0.000229612
Chamobates borealis,Lithobius aeruginosus (juv),1.99e-05,0.000229612
Chamobates voigtsi,Lithobius aeruginosus (juv),1.17e-05,0.000229612
Hypochthonius luteus,Lithobius aeruginosus (juv),1.67e-05,0.000229612
Lepidocyrtus cyaneus,Linyphiidae (juv),8.99e-06,0.000519895
Dalopius marginatus (juv) {m},Saloca diceros,0.000184087,0.001156146
Epicrius canestrinii,Saloca diceros,2.2e-05,0.001156146
Geholaspis mandibularis,Saloca diceros,7.64e-05,0.001156146
Mesaphorura sp.,Ozyptila sp. (juv),1.46e-05,0.00130243
Agriotes sp. (juv),Neobisium carcinoides,0.001333964,0.001549189
Diplocephalus picinus,Microneta viaria,0.001612679,0.001863227
Geholaspis mandibularis,Microneta viaria,7.64e-05,0.001863227
Ceratozetes gracilis,Lithobius aeruginosus {l},3.57e-05,0.002201557
Hypochthonius rufulus,Lithobius aeruginosus {l},2.51e-05,0.002201557
Geholaspis mandibularis,Harpactea lepida (juv) small,7.64e-05,0.002996785
Julidae sp.,Lithobius crassipes,0.00617,0.003348347
Agelenidae sp. (juv),Lithobius lapidicola,0.009143081,0.003398146
Athous zebei (juv) {m},Lithobius sp.,0.004052368,0.00359344
Tachyusa sp. (juv),Theridiidae sp. (juv),0.000198338,0.003831577
Enchytraeidae,Staphylinidae spec,-999,0.004003596
Athous sp. (juv),Metellina segmentata,0.000875669,0.004189325
Athous zebei (juv) {m},Metellina segmentata,0.004052368,0.004189325
Agelenidae sp. (juv),Geophilus ribauti,0.009143081,0.004253993
Elateridae sp1 (juv) {l},Geophilus ribauti,0.01092301,0.004253993
Damaeus onustus,Schendyla nemorensis,0.000647421,0.005111424
Aegopinella pura,Strigamia acuminata,0.00244117,0.006997365
Phyllobius callacartus,Strigamia acuminata,0.034588768,0.006997365
Saloca diceros,Strigamia acuminata,0.001156146,0.006997365
Agriotes sp. (juv),Geophilus flavus,0.001333964,0.007949148
Amaurobius sp. (juv),Geophilus flavus,0.012068147,0.007949148
Centromerus serratus,Geophilus flavus,0.000490491,0.007949148
Damaeus onustus,Geophilus flavus,0.000647421,0.007949148
Athous zebei (juv) {m},Robertus lividus,0.004052368,0.008396656
Athous subfuscus (juv) {m},Harpactea lepida large,0.000471002,0.014693674
Hahnia pusilla (juv),Harpactea lepida large,0.000174151,0.014693674
Athous subfuscus (juv) {m},Coelotes sp. (juv) {xl},0.000471002,0.018715775
Athous zebei (juv) {m},Coelotes sp. (juv) {xl},0.004052368,0.018715775
Centromerus serratus,Coelotes sp. (juv) {xl},0.000490491,0.018715775
Discus rotundatus (juv),Rhagonycha lignosa,0.003997226,0.027926912
Helicidae sp. (juv),Rhagonycha lignosa,0.010157043,0.027926912
Ozyptila sp. (juv),Rhagonycha lignosa,0.00130243,0.027926912
Agelenidae sp. (juv),Carabidae sp. (juv),0.009143081,0.623319917
