Prey,Predator,PreyMass,PredatorMass
Colletheca mutabilis,Tropocyclops prasinus,3.21e-05,6.85e-06
Cyclops vernalis,Tropocyclops prasinus,2.24e-05,6.85e-06
Keratella cochlearis,Tropocyclops prasinus,1e-08,6.85e-06
Mesocyclops edax,Tropocyclops prasinus,1e-05,6.85e-06
Polyarthra major,Tropocyclops prasinus,8.55e-07,6.85e-06
Synchaeta sp.,Tropocyclops prasinus,1.37e-05,6.85e-06
Trichocerca cylindrica,Tropocyclops prasinus,2.5e-07,6.85e-06
Trichocerca pusilla,Tropocyclops prasinus,7.46e-07,6.85e-06
Ascomorpha ecaudis,Mesocyclops edax,3.18e-07,1e-05
Cyclops vernalis,Mesocyclops edax,2.24e-05,1e-05
Diaptomus minutus,Mesocyclops edax,1.44e-05,1e-05
Gastropus stylifer,Mesocyclops edax,8.55e-07,1e-05
Gymnodinium palustre,Mesocyclops edax,9.39e-09,1e-05
Keratella taurocephala,Mesocyclops edax,1e-08,1e-05
Bosmina longirostris,Cyclops vernalis,1.55e-06,2.24e-05
Kelicottia longispina,fish fry,2e-08,0.016
Peridinium cinctum,fish fry,5.6e-08,0.016
Conochiloides dossuarius,Osmerus mordax,1.83e-06,4
Ascomorpha ecaudis,Perca flavescens,3.18e-07,65
Cyclops vernalis,Perca flavescens,2.24e-05,65
Catostomus commersoni,Micropterus dolomieui,943,193
Coregonus clupeaformis,Micropterus dolomieui,1875,193
Ictalurus nebulosus,Micropterus dolomieui,225,193
Ascomorpha ecaudis,Semotilus corporalis,3.18e-07,260
Asplanchna sp.,Semotilus corporalis,7.35e-06,260
Conochiloides dossuarius,Semotilus corporalis,1.83e-06,260
Colletheca mutabilis,Coregonus artedii,3.21e-05,320
Conochiloides unicornis,Coregonus artedii,3.18e-07,320
Prosopium cylindraceum,Salvelinus namaycush,1070,1435.52941176471
Colletheca mutabilis,Coregonus clupeaformis,3.21e-05,1875
Conochiloides dossuarius,Coregonus clupeaformis,1.83e-06,1875
Conochiloides unicornis,Coregonus clupeaformis,3.18e-07,1875
