Prey,Predator,PreyMass,PredatorMass
Cryptomonas erosa,benthic detritus,4.75e-11,-999
Cryptomonas ovata,benthic detritus,4.75e-11,-999
Diaptomus minutus,nanoflagellates ,1.44e-05,3.49e-12
Diaptomus minutus,Merismopedia tenuissima,1.44e-05,2.41e-11
Leptodora kindtii,Merismopedia tenuissima,0.00456,2.41e-11
Ambloplites rupestris,Cryptomonas ovata,97,4.75e-11
Catostomus catostomus,Cryptomonas erosa,300,4.75e-11
Cryptomonas erosa,Uroglenopsis americana,4.75e-11,4.79e-11
Asplanchna sp.,Elakatrothrix gelatinosa,7.35e-06,1.96e-10
Cryptomonas erosa,Schroederia setigera,4.75e-11,6.37e-10
Diaptomus minutus,Schroederia setigera,1.44e-05,6.37e-10
Holopedium gibberum,Schroederia setigera,6.82e-05,6.37e-10
Bosmina longirostris,Chrysosphaerella longispina,1.55e-06,7.65e-10
Cryptomonas ovata,Sphaerocystis schroeteri,4.75e-11,1.11e-09
Diaptomus minutus,Sphaerocystis schroeteri,1.44e-05,1.11e-09
Bosmina longirostris,Coelastrum cambricum,1.55e-06,1.49e-09
Ceriodaphnia quadrangula,Coelastrum cambricum,5.85e-06,1.49e-09
Cryptomonas erosa,Staurastrum sp.,4.75e-11,3.89e-09
Diaptomus minutus,Staurastrum sp.,1.44e-05,3.89e-09
Leptodora kindtii,Staurastrum sp.,0.00456,3.89e-09
Asplanchna sp.,Keratella cochlearis,7.35e-06,1e-08
Ceriodaphnia quadrangula,Keratella serrulata,5.85e-06,1e-08
Colletheca mutabilis,Keratella taurocephala,3.21e-05,1e-08
Diaptomus sicilis,Keratella cochlearis,5.79e-06,1e-08
Epishura lacustris,Keratella serrulata,0.000122,1e-08
Cryptomonas ovata,Peridinium wisconsinense,4.75e-11,5.6e-08
Luxilus cornutus,Polyarthra remata,40,1.99e-07
Asplanchna sp.,Conochiloides unicornis,7.35e-06,3.18e-07
Leptodora kindtii,Trichotria tetractis,0.00456,4.42e-06
Conochiloides unicornis,Diaptomus sicilis,3.18e-07,5.79e-06
Asplanchna sp.,Tropocyclops prasinus,7.35e-06,6.85e-06
Chrysosphaerella longispina,Tropocyclops prasinus,7.65e-10,6.85e-06
Asplanchna sp.,Daphnia ambigua,7.35e-06,1e-05
Conochiloides unicornis,Daphnia parvula,3.18e-07,1e-05
Colletheca mutabilis,Diaptomus minutus,3.21e-05,1.44e-05
Conochiloides unicornis,Diaptomus minutus,3.18e-07,1.44e-05
Diaphanosoma birgei,Diaptomus minutus,4.01e-05,1.44e-05
Conochiloides dossuarius,Diaphanosoma birgei,1.83e-06,4.01e-05
Ceriodaphnia quadrangula,Holopedium gibberum,5.85e-06,6.82e-05
Conochiloides dossuarius,Holopedium gibberum,1.83e-06,6.82e-05
Cryptomonas ovata,Epishura lacustris,4.75e-11,0.000122
Eucyclops agilis,copepod nauplii,1e-05,0.001812356
Asplanchna sp.,Leptodora kindtii,7.35e-06,0.00456
Coelastrum cambricum,Leptodora kindtii,1.49e-09,0.00456
Diaptomus sicilis,Leptodora kindtii,5.79e-06,0.00456
Dinobryon sp.,Leptodora kindtii,1.36e-09,0.00456
Elakatrothrix gelatinosa,Leptodora kindtii,1.96e-10,0.00456
Cryptomonas ovata,fish eggs,4.75e-11,0.0201
Notemigonus crysoleucas,fish eggs,18,0.0201
benthic detritus,fish eggs,-999,0.0201
Chroococcus limneticus,Lepomis gibbosus,1.53e-11,18
Coelastrum cambricum,Lepomis gibbosus,1.49e-09,18
Cryptomonas erosa,Ictalurus nebulosus,4.75e-11,37
Chrysosphaerella longispina,Luxilus cornutus,7.65e-10,40
Cryptomonas ovata,Luxilus cornutus,4.75e-11,40
