Scenario,Foodweb,Version,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,SourceColumn,ReferenceColumn,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
result_wlnm_original_100x290_train10-90_thresh0p50_Apocrita_20260916_221905,AEW01,WLNM_original,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,1,99,100,25,1,0.484543944053,0.551202484631,0.0666585405775,0.384556133187,0.651190295497,0.517714103079,0.519091060192,0.0456205873342,0.00458504154252,,,
result_wlnm_original_100x290_train10-90_thresh0p50_Apocrita_20260916_221905,AEW02,WLNM_original,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,1,99,100,25,1,0.49798451386,0.544012934102,0.0460284202425,0.428941883496,0.613055564466,0.518511396258,0.519439265539,0.0327725812691,0.00329376834791,,,
result_wlnm_original_100x290_train10-90_thresh0p50_Apocrita_20260916_221905,AEW03,WLNM_original,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,3,97,100,25,1,0.439485915775,0.502647961804,0.0631620460293,0.344742846731,0.597391030848,0.466857014227,0.468863510515,0.0426003442139,0.0043254096131,,,
result_wlnm_original_100x290_train10-90_thresh0p50_Apocrita_20260916_221905,AEW04,WLNM_original,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,1,99,100,25,1,0.461787503544,0.534403979472,0.0726164759278,0.352862789653,0.643328693364,0.499250294244,0.500933448471,0.0481516578353,0.00483942369919,,,
result_wlnm_original_100x290_train10-90_thresh0p50_Apocrita_20260916_221905,AEW05,WLNM_original,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,3,97,100,25,1,0.496078518256,0.563886149823,0.0678076315675,0.394367070905,0.665597597175,0.52920950451,0.530727853492,0.0530011349324,0.00538144991014,,,
result_wlnm_original_100x290_train10-90_thresh0p50_Apocrita_20260916_221905,AEW06,WLNM_original,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,1,99,100,25,1,0.456166845653,0.531020958716,0.074854113063,0.343885676059,0.643302128311,0.492906639082,0.494775718962,0.0495723266466,0.00498220628702,,,
result_wlnm_original_100x290_train10-90_thresh0p50_Apocrita_20260916_221905,AEW07,WLNM_original,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,4,96,100,25,1,0.463883995385,0.519533846504,0.0556498511185,0.380409218707,0.603008623182,0.487401082198,0.493397252977,0.0454990637045,0.00464372874377,,,
result_wlnm_original_100x290_train10-90_thresh0p50_Apocrita_20260916_221905,AEW08,WLNM_original,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,2,98,100,25,1,0.498370656213,0.544163755645,0.0457930994315,0.429681007066,0.612853404792,0.52178204426,0.521772088761,0.0346021301601,0.00349534298281,,,
result_wlnm_original_100x290_train10-90_thresh0p50_Apocrita_20260916_221905,AEW09,WLNM_original,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.576350711094,0.633554963258,0.0572042521637,0.490544332849,0.719361341504,0.602594521054,0.602594521054,0.0415676745163,0.00415676745163,,,
result_wlnm_original_100x290_train10-90_thresh0p50_Apocrita_20260916_221905,AEW11,WLNM_original,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.417965453587,0.491609743939,0.0736442903527,0.307499018057,0.602076179468,0.450749237896,0.450749237896,0.052736524152,0.0052736524152,,,
