Prey,Predator,PreyMass,PredatorMass
Chroococcus limneticus,Diaptomus sicilis,1.53e-11,5.79e-06
Elakatrothrix gelatinosa,Diaptomus sicilis,1.96e-10,5.79e-06
Diaptomus minutus,Tropocyclops prasinus,1.44e-05,6.85e-06
Peridinium wisconsinense,Asplanchna sp.,5.6e-08,7.35e-06
Trichotria tetractis,Asplanchna sp.,4.42e-06,7.35e-06
Diaptomus minutus,Eucyclops agilis,1.44e-05,1e-05
Gastropus stylifer,Eucyclops agilis,8.55e-07,1e-05
Peridinium wisconsinense,Eucyclops agilis,5.6e-08,1e-05
Chroococcus limneticus,Diaptomus minutus,1.53e-11,1.44e-05
Elakatrothrix gelatinosa,Diaptomus minutus,1.96e-10,1.44e-05
Chroococcus limneticus,Holopedium gibberum,1.53e-11,6.82e-05
Elakatrothrix gelatinosa,Holopedium gibberum,1.96e-10,6.82e-05
Colletheca mutabilis,Epishura lacustris,3.21e-05,0.000122
Gastropus stylifer,Epishura lacustris,8.55e-07,0.000122
Peridinium wisconsinense,Epishura lacustris,5.6e-08,0.000122
Polyarthra remata,Epishura lacustris,1.99e-07,0.000122
Diaphanosoma birgei,fish fry,4.01e-05,0.016
Diaptomus minutus,fish fry,1.44e-05,0.016
Epishura lacustris,fish fry,0.000122,0.016
Eucyclops agilis,fish fry,1e-05,0.016
Gastropus stylifer,fish fry,8.55e-07,0.016
Polyarthra euryptera,fish fry,1.09e-06,0.016
Diaptomus sicilis,Lepomis gibbosus,5.79e-06,18
benthic detritus,Ictalurus nebulosus,-999,37
Diaphanosoma birgei,Semotilus atromaculatus,4.01e-05,48
Diaptomus minutus,Semotilus atromaculatus,1.44e-05,48
Epishura lacustris,Semotilus atromaculatus,0.000122,48
Peridinium wisconsinense,Semotilus atromaculatus,5.6e-08,48
Gastropus stylifer,Perca flavescens,8.55e-07,53
Diaphanosoma birgei,Ambloplites rupestris,4.01e-05,97
Diaptomus minutus,Ambloplites rupestris,1.44e-05,97
Epishura lacustris,Ambloplites rupestris,0.000122,97
Eucyclops agilis,Ambloplites rupestris,1e-05,97
Gastropus stylifer,Ambloplites rupestris,8.55e-07,97
benthic detritus,Catostomus commersoni,-999,252
