Prey,Predator,PreyMass,PredatorMass
Epishura lacustris,Chroococcus limneticus,0.000122,1.53e-11
Asplanchna sp.,Merismopedia tenuissima,7.35e-06,2.41e-11
Epishura lacustris,Cryptomonas erosa,0.000122,4.75e-11
benthic detritus,Schroederia setigera,-999,6.37e-10
Cryptomonas erosa,Sphaerocystis schroeteri,4.75e-11,1.11e-09
Leptodora kindtii,Mallomonas sp.,0.00456,5.65e-09
Epishura lacustris,Peridinium wisconsinense,0.000122,5.6e-08
Eucyclops agilis,Conochiloides unicornis,1e-05,3.18e-07
Epishura lacustris,Diaptomus sicilis,0.000122,5.79e-06
Ictalurus nebulosus,Diaptomus sicilis,37,5.79e-06
Luxilus cornutus,Diaptomus sicilis,40,5.79e-06
Catostomus commersoni,Tropocyclops prasinus,252,6.85e-06
nanoflagellates ,Tropocyclops prasinus,3.49e-12,6.85e-06
Catostomus catostomus,Asplanchna sp.,300,7.35e-06
Dinobryon sp.,Asplanchna sp.,1.36e-09,7.35e-06
Luxilus cornutus,Asplanchna sp.,40,7.35e-06
Epishura lacustris,Mesocyclops edax,0.000122,1e-05
Eucyclops agilis,Daphnia parvula,1e-05,1e-05
fish eggs,Mesocyclops edax,0.0201,1e-05
nanoflagellates ,Mesocyclops edax,3.49e-12,1e-05
benthic detritus,Diaptomus minutus,-999,1.44e-05
fish eggs,Holopedium gibberum,0.0201,6.82e-05
Catostomus commersoni,Epishura lacustris,252,0.000122
Diaptomus sicilis,Epishura lacustris,5.79e-06,0.000122
Ictalurus nebulosus,Epishura lacustris,37,0.000122
Oocyctis sp.,Epishura lacustris,8.61e-08,0.000122
Epishura lacustris,Leptodora kindtii,0.000122,0.00456
Luxilus cornutus,Leptodora kindtii,40,0.00456
Cryptomonas ovata,fish fry,4.75e-11,0.016
Mallomonas sp.,fish fry,5.65e-09,0.016
Epishura lacustris,Ictalurus nebulosus,0.000122,37
Cryptomonas erosa,Luxilus cornutus,4.75e-11,40
Asplanchna sp.,Catostomus commersoni,7.35e-06,252
Epishura lacustris,Catostomus commersoni,0.000122,252
fish fry,Catostomus catostomus,0.016,300
