Prey,Predator,PreyMass,PredatorMass
austromegabalanus psittacus,concholepas concholepas,0.95,2.3
fissurella  cummingii,concholepas concholepas,18,2.3
scurria  araucana,concholepas concholepas,0.02,2.3
Sarcothalia crispata,acanthopleura echinata,-999,5.1
benthic_diatoms,acanthopleura echinata,-999,5.1
centroceras spp.,acanthopleura echinata,-999,5.1
ceramium spp.,acanthopleura echinata,-999,5.1
durvillaea antarctica,acanthopleura echinata,-999,5.1
gelidium rex,acanthopleura echinata,-999,5.1
montemaria horridula,acanthopleura echinata,-999,5.1
nothobalanus flosculus,acanthopleura echinata,0.05,5.1
petroglossum spp.,acanthopleura echinata,-999,5.1
peysonella spp.,acanthopleura echinata,-999,5.1
polysiphonia_spp,acanthopleura echinata,-999,5.1
scythosiphon lomentaria,acanthopleura echinata,-999,5.1
ulva rigida,acanthopleura echinata,-999,5.1
ulvella spp.,acanthopleura echinata,-999,5.1
Sarcothalia crispata,enoplochiton  niger,-999,6
centroceras spp.,enoplochiton  niger,-999,6
cladophora spp.,enoplochiton  niger,-999,6
enteromorpha compressa,enoplochiton  niger,-999,6
nothobalanus flosculus,enoplochiton  niger,0.05,6
rhizoclonium cilindricum,enoplochiton  niger,-999,6
ulva rigida,enoplochiton  niger,-999,6
austromegabalanus psittacus,acanthocyclus gayi,0.95,6.01
balanus laevis,acanthocyclus gayi,0.05,6.01
chiton  granosus,acanthocyclus gayi,2.3,6.01
chiton  latus,acanthocyclus gayi,0.06,6.01
concholepas concholepas,acanthocyclus gayi,2.3,6.01
fissurella  limbata,acanthocyclus gayi,16.45,6.01
perumytilus purpuratus,acanthocyclus gayi,2.52,6.01
semimytilus algosus,acanthocyclus gayi,0.04,6.01
austromegabalanus psittacus,acanthocyclus hassleri,0.95,6.65
fissurella  maxima,acanthocyclus hassleri,11,6.65
fissurella  picta,acanthocyclus hassleri,15,6.65
jhelius cirratus,acanthocyclus hassleri,0.05,6.65
perumytilus purpuratus,acanthocyclus hassleri,2.52,6.65
phragmatopoma spp.,acanthocyclus hassleri,2.5,6.65
scurria  plana,acanthocyclus hassleri,0.03,6.65
scurria viridula,acanthocyclus hassleri,1.84,6.65
scurria zebrina,acanthocyclus hassleri,2.97,6.65
siphonaria lesoni,acanthocyclus hassleri,0.018,6.65
perumytilus purpuratus,stichaster striatus,2.52,8.7
acanthocyclus hassleri,anthotoe spp.,6.65,10
