Prey,Predator,PreyMass,PredatorMass
Eunotia exigua,Oxyethira,3.8e-10,0.000100273
Eunotia pectinalis,Oxyethira,1.81e-09,0.000100273
Eunotia rhomboidea,Oxyethira,3.13e-10,0.000100273
Peronia fibula,Oxyethira,5.73e-10,0.000100273
Pinnularia subcapitata,Oxyethira,2.11e-08,0.000100273
CPOM,Chironomidae,-999,0.000118741
Eunotia pectinalis,Chironomidae,1.81e-09,0.000118741
Eunotia rhomboidea,Chironomidae,3.13e-10,0.000118741
Frustulia rhomboides saxonica,Chironomidae,6.81e-10,0.000118741
Pinnularia subcapitata,Chironomidae,2.11e-08,0.000118741
Eunotia exigua,Ceratopogonidae,3.8e-10,0.000125872
Eunotia pectinalis,Amphinemura sulcicollis,1.81e-09,0.000247488
Fragilaria,Amphinemura sulcicollis,5.79e-10,0.000247488
Frustulia rhomboides saxonica,Amphinemura sulcicollis,6.81e-10,0.000247488
Eunotia incisa,Baetis vernus,1.51e-09,0.00028359
Eunotia pectinalis,Baetis vernus,1.81e-09,0.00028359
Frustulia rhomboides saxonica,Baetis vernus,6.81e-10,0.00028359
Peronia fibula,Baetis vernus,5.73e-10,0.00028359
Tabellaria flocculosa,Baetis vernus,1.06e-09,0.00028359
Simuliidae,Dicranota,0.000382314,0.000335431
CPOM,Simuliidae,-999,0.000382314
Eunotia rhomboidea,Simuliidae,3.13e-10,0.000382314
FPOM,Simuliidae,-999,0.000382314
Frustulia rhomboides saxonica,Simuliidae,6.81e-10,0.000382314
Peronia fibula,Simuliidae,5.73e-10,0.000382314
Pinnularia subcapitata,Simuliidae,2.11e-08,0.000382314
Tanypodinae,Simuliidae,0.00051759,0.000382314
CPOM,Baetis rhodani,-999,0.000477693
Eunotia,Baetis rhodani,6.7e-10,0.000477693
Eunotia pectinalis,Baetis rhodani,1.81e-09,0.000477693
FPOM,Baetis rhodani,-999,0.000477693
Frustulia rhomboides saxonica,Baetis rhodani,6.81e-10,0.000477693
Peronia fibula,Baetis rhodani,5.73e-10,0.000477693
Tabellaria flocculosa,Baetis rhodani,1.06e-09,0.000477693
FPOM,Tanypodinae,-999,0.00051759
Tipulidae,Tanypodinae,0.000891767,0.00051759
Eunotia,Tinodes waeneri,6.7e-10,0.000520258
Eunotia exigua,Tinodes waeneri,3.8e-10,0.000520258
Eunotia incisa,Tinodes waeneri,1.51e-09,0.000520258
Eunotia rhomboidea,Tinodes waeneri,3.13e-10,0.000520258
FPOM,Tinodes waeneri,-999,0.000520258
Pinnularia subcapitata,Tinodes waeneri,2.11e-08,0.000520258
Chironomidae,Siphonoperla torrentium,0.000118741,0.000737973
Oligochaeta,Siphonoperla torrentium,0.000208159,0.000737973
Eunotia incisa,Tipulidae,1.51e-09,0.000891767
Fragilaria,Tipulidae,5.79e-10,0.000891767
Chironomidae,Calopteryx splendens,0.000118741,0.001570113
CPOM,Halesus radiatus,-999,0.001671464
Eunotia,Electrogena lateralis,6.7e-10,0.001905367
Eunotia pectinalis,Electrogena lateralis,1.81e-09,0.001905367
Eunotia rhomboidea,Electrogena lateralis,3.13e-10,0.001905367
Frustulia rhomboides saxonica,Electrogena lateralis,6.81e-10,0.001905367
Pinnularia subcapitata,Electrogena lateralis,2.11e-08,0.001905367
Tabellaria flocculosa,Electrogena lateralis,1.06e-09,0.001905367
Cordulegaster boltonii,Plectrocnemia conspersa,0.017875364,0.002630228
Chironomidae,Cordulegaster boltonii,0.000118741,0.017875364
Dicranota,Cordulegaster boltonii,0.000335431,0.017875364
Ceratopogonidae,Salmo trutta,0.000125872,9.878923935
Tipulidae,Salmo trutta,0.000891767,9.878923935
