Score,Label
1.841326e-09,1
1.841326e-09,1
1,1
1,1
1,1
1,1
1,1
1,1
0.1295822,1
1,1
1,1
1,1
1,1
1,1
1,1
0.0008183421,0
1.330526e-06,0
9.959454e-06,0
0.0005623625,0
0.00204062,0
4.881966e-08,0
0.0001843174,0
1.841326e-09,0
4.214046e-05,0
8.201233e-06,0
8.201233e-06,0
9.959454e-06,0
0.00204062,0
4.881966e-08,0
1.832927e-09,0
9.171167e-06,0
7.241463e-06,0
3.773053e-07,0
2.656151e-06,0
6.856755e-07,0
0.0008412383,0
1.023349e-06,0
0.005410534,0
1.709767e-09,0
0.0008412383,0
6.713626e-10,0
3.412993e-07,0
2.047652e-05,0
6.713626e-10,0
0.0008183421,0
