autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
200558,Mendonca et al. (2018),,herbivorous,,ibi,Hymeniacidon heliophila,species,Sun Sponge,,invertebrate,sessile,,,-999,-999.0,-999,-999,5720.0,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,57200000.0
200559,Mendonca et al. (2018),,herbivorous,,ibi,Copepoda,,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,10.0
200560,Mendonca et al. (2018),,herbivorous,,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,10.0
200561,Mendonca et al. (2018),,predacious,3D  ,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,1.0
200562,Mendonca et al. (2018),,predacious,3D  ,ibi,Copepoda,,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,1.0
200563,Mendonca et al. (2018),,predacious,2D,ibi,Holothuria grisea,species,gray sea cucumber,,invertebrate,walking,,,-999,-999.0,-999,-999,119.15,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,119150.0
200564,Mendonca et al. (2018),,predacious,3D  ,ibi,Odontesthes argentinensis,species,,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,10.0
200565,Mendonca et al. (2018),,predacious,3D  ,nibi,Crassostrea virginica,species,Eastern oyster,,invertebrate,sessile,,,-999,-999.0,-999,-999,5.83,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,5830.0
200566,Mendonca et al. (2018),,predacious,3D  ,nibi,Barbatia candida,species,White-bearded ark clam,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.4,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,400.0
200567,Mendonca et al. (2018),,predacious,3D  ,ibi,Tanaidacea,,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,10.0
200568,Mendonca et al. (2018),,predacious,3D  ,ibi,Gammaridae,family,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,10.0
200569,Mendonca et al. (2018),,predacious,3D  ,ibi,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,10.0
200570,Mendonca et al. (2018),,herbivorous,2D,ibi,Ischnochiton striolatus,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.1,-999,Ulva lactuca,species,Green Seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,438.5964912280702
200571,Mendonca et al. (2018),,herbivorous,2D,ibi,Clibanarius vittatus,species,Hermit crabs,,invertebrate,walking,,,-999,-999.0,-999,-999,1.01,-999,Ulva lactuca,species,Green Seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,4429.824561403509
200572,Mendonca et al. (2018),,herbivorous,2D,ibi,Tegula viridula,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,2.66,-999,Ulva lactuca,species,Green Seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,11666.666666666666
200573,Mendonca et al. (2018),,herbivorous,2D,ibi,Bathygobius soporator,species,Frillfin goby,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,2.2,-999,Ulva lactuca,species,Green Seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,9649.122807017544
200574,Mendonca et al. (2018),,herbivorous,2D,ibi,Tanaidacea,,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Ulva lactuca,species,Green Seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,43.859649122807014
200575,Mendonca et al. (2018),,herbivorous,2D,ibi,Gammaridae,family,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.01,-999,Ulva lactuca,species,Green Seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,43.859649122807014
200576,Mendonca et al. (2018),,herbivorous,2D,ibi,Litopenaeus schmitti,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,2.26,-999,Ulva lactuca,species,Green Seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,9912.280701754384
200577,Mendonca et al. (2018),,herbivorous,2D,ibi,Alpheus formosus,species,Striped snapping shrimp,,invertebrate,walking,,,-999,-999.0,-999,-999,1.7,-999,Ulva lactuca,species,Green Seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,7456.140350877193
200578,Mendonca et al. (2018),,herbivorous,2D,ibi,Palaemon northropi,species,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.3,-999,Ulva lactuca,species,Green Seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,1315.7894736842104
200579,Mendonca et al. (2018),,herbivorous,2D,ibi,Ischnochiton striolatus,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.1,-999,Caulerpa racemosa,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,438.5964912280702
200580,Mendonca et al. (2018),,herbivorous,2D,ibi,Clibanarius vittatus,species,Hermit crabs,,invertebrate,walking,,,-999,-999.0,-999,-999,1.01,-999,Caulerpa racemosa,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.421779,-23.825912,marine,Intertidal rocky pools,-999.0,-999.0,,,,,CGP3,4429.824561403509
