autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
157452,Layer et al. (2010),published account,detritivorous,,nibi,Amphinemura sulcicollis,species,,larvae,invertebrate,walking,Layer et al. (2010),regression,-999,-999.0,-999,-999,0.000296704,-999,CPOM,,,,detritus,other,,regression,-999,-999.0,-999,-999,-999.0,-999,United Kingdom,-3.85,57.12,streams,UK Streams,325.0,0.5,spring,2005.0,2006.0,pH-value: 6.5,Allt a Mharcaidh,-2.970010010010011e-07
157453,Layer et al. (2010),published account,detritivorous,,nibi,Amphinemura sulcicollis,species,,larvae,invertebrate,walking,Layer et al. (2010),regression,-999,-999.0,-999,-999,0.000296704,-999,FPOM,,,,detritus,other,,regression,-999,-999.0,-999,-999,-999.0,-999,United Kingdom,-3.85,57.12,streams,UK Streams,325.0,0.5,spring,2005.0,2006.0,pH-value: 6.5,Allt a Mharcaidh,-2.970010010010011e-07
157454,Layer et al. (2010),published account,herbivorous,2D,nibi,Amphinemura sulcicollis,species,,larvae,invertebrate,walking,Layer et al. (2010),regression,-999,-999.0,-999,-999,0.000296704,-999,Achnanthes minutissima,species,,,primary producer,sessile,,regression,-999,-999.0,-999,-999,2.39e-10,-999,United Kingdom,-3.85,57.12,streams,UK Streams,325.0,0.5,spring,2005.0,2006.0,pH-value: 6.5,Allt a Mharcaidh,1241439.3305439332
157455,Layer et al. (2010),published account,herbivorous,2D,nibi,Amphinemura sulcicollis,species,,larvae,invertebrate,walking,Layer et al. (2010),regression,-999,-999.0,-999,-999,0.000296704,-999,Achnanthes modestiformis,species,,,primary producer,sessile,,regression,-999,-999.0,-999,-999,2.4e-10,-999,United Kingdom,-3.85,57.12,streams,UK Streams,325.0,0.5,spring,2005.0,2006.0,pH-value: 6.5,Allt a Mharcaidh,1236266.6666666667
157456,Layer et al. (2010),published account,herbivorous,2D,nibi,Amphinemura sulcicollis,species,,larvae,invertebrate,walking,Layer et al. (2010),regression,-999,-999.0,-999,-999,0.000296704,-999,Achnanthes oblongella,species,,,primary producer,sessile,,regression,-999,-999.0,-999,-999,2.35e-10,-999,United Kingdom,-3.85,57.12,streams,UK Streams,325.0,0.5,spring,2005.0,2006.0,pH-value: 6.5,Allt a Mharcaidh,1262570.2127659577
157457,Layer et al. (2010),published account,herbivorous,2D,nibi,Amphinemura sulcicollis,species,,larvae,invertebrate,walking,Layer et al. (2010),regression,-999,-999.0,-999,-999,0.000296704,-999,Diatoma hyemale,species,,,primary producer,sessile,,regression,-999,-999.0,-999,-999,6.4e-10,-999,United Kingdom,-3.85,57.12,streams,UK Streams,325.0,0.5,spring,2005.0,2006.0,pH-value: 6.5,Allt a Mharcaidh,463600.00000000006
157458,Layer et al. (2010),published account,herbivorous,2D,nibi,Amphinemura sulcicollis,species,,larvae,invertebrate,walking,Layer et al. (2010),regression,-999,-999.0,-999,-999,0.000296704,-999,Eunotia,genus,,,primary producer,sessile,,regression,-999,-999.0,-999,-999,1.02e-10,-999,United Kingdom,-3.85,57.12,streams,UK Streams,325.0,0.5,spring,2005.0,2006.0,pH-value: 6.5,Allt a Mharcaidh,2908862.7450980395
157459,Layer et al. (2010),published account,herbivorous,2D,nibi,Amphinemura sulcicollis,species,,larvae,invertebrate,walking,Layer et al. (2010),regression,-999,-999.0,-999,-999,0.000296704,-999,Eunotia incisa,species,,,primary producer,sessile,,regression,-999,-999.0,-999,-999,1.37e-09,-999,United Kingdom,-3.85,57.12,streams,UK Streams,325.0,0.5,spring,2005.0,2006.0,pH-value: 6.5,Allt a Mharcaidh,216572.26277372264
157460,Layer et al. (2010),published account,herbivorous,2D,nibi,Amphinemura sulcicollis,species,,larvae,invertebrate,walking,Layer et al. (2010),regression,-999,-999.0,-999,-999,0.000296704,-999,Eunotia vanheurckii,species,,,primary producer,sessile,,regression,-999,-999.0,-999,-999,7.37e-10,-999,United Kingdom,-3.85,57.12,streams,UK Streams,325.0,0.5,spring,2005.0,2006.0,pH-value: 6.5,Allt a Mharcaidh,402583.4464043419
157461,Layer et al. (2010),published account,herbivorous,2D,nibi,Amphinemura sulcicollis,species,,larvae,invertebrate,walking,Layer et al. (2010),regression,-999,-999.0,-999,-999,0.000296704,-999,Fragilaria vaucheriae,species,,,primary producer,sessile,,regression,-999,-999.0,-999,-999,8.75e-10,-999,United Kingdom,-3.85,57.12,streams,UK Streams,325.0,0.5,spring,2005.0,2006.0,pH-value: 6.5,Allt a Mharcaidh,339090.28571428574
