Prey,Predator,PreyMass,PredatorMass
nanoflagellates ,Keratella cochlearis,3.49e-12,1e-08
Cryptomonas ovata,Keratella taurocephala,4.75e-11,1e-08
nanoflagellates ,Keratella taurocephala,3.49e-12,1e-08
Cryptomonas ovata,Polyarthra remata,4.75e-11,1.99e-07
nanoflagellates ,Polyarthra vulgaris,3.49e-12,5.09e-07
nanoflagellates ,Gastropus stylifer,3.49e-12,8.55e-07
Cryptomonas ovata,Trichocerca multicrinis,4.75e-11,1.23e-06
Cryptomonas erosa,Conochiloides dossuarius,4.75e-11,1.83e-06
Cryptomonas erosa,Keratella crassa,4.75e-11,1.89e-06
Bosmina longirostris,Tropocyclops prasinus,1.55e-06,6.85e-06
Conochiloides dossuarius,Asplanchna sp.,1.83e-06,7.35e-06
Chrysosphaerella longispina,Daphnia catawba,7.65e-10,1e-05
Crucigenia quadrata,Daphnia catawba,8.23e-11,1e-05
Melosira sp.,Daphnia catawba,5.8e-10,1e-05
nanoflagellates ,Daphnia catawba,3.49e-12,1e-05
Aphanocapsa sp.,Daphnia dubia,7.82e-12,1e-05
Crucigenia tetrapaedia,Daphnia dubia,8.23e-11,1e-05
Oocyctis sp.,Daphnia longiremis,8.61e-08,1e-05
Staurastrum sp.,Daphnia longiremis,3.89e-09,1e-05
Crucigenia quadrata,Daphnia retrocurva,8.23e-11,1e-05
Cyclotella sp.,Daphnia retrocurva,1.05e-10,1e-05
Merismopedia tenuissima,Daphnia retrocurva,2.41e-11,1e-05
Bosmina longirostris,Mesocyclops edax,1.55e-06,1e-05
Peridinium wisconsinense,Mesocyclops edax,5.6e-08,1e-05
Crucigenia tetrapaedia,Diaptomus minutus,8.23e-11,1.44e-05
Cyclotella glomerata,Diaptomus minutus,1.05e-10,1.44e-05
Elakatrothrix gelatinosa,Diaptomus minutus,1.96e-10,1.44e-05
Sphaerocystis schroeteri,Diaptomus minutus,1.11e-09,1.44e-05
Botryococcus braunii,Holopedium gibberum,3.64e-11,6.82e-05
Crucigenia rectangularis,Holopedium gibberum,8.23e-11,6.82e-05
Elakatrothrix gelatinosa,Holopedium gibberum,1.96e-10,6.82e-05
Staurastrum sp.,Holopedium gibberum,3.89e-09,6.82e-05
Cryptomonas ovata,copepod nauplii,4.75e-11,0.001812356
Gymnodinium palustre,Leptodora kindtii,9.39e-09,0.00456
Kelicottia longispina,Leptodora kindtii,2e-08,0.00456
Keratella taurocephala,Leptodora kindtii,1e-08,0.00456
Peridinium wisconsinense,Leptodora kindtii,5.6e-08,0.00456
Trichocerca multicrinis,Leptodora kindtii,1.23e-06,0.00456
Daphnia dubia,fish fry,1e-05,0.016
Daphnia longiremis,fish fry,1e-05,0.016
Gastropus stylifer,fish fry,8.55e-07,0.016
Melosira sp.,fish fry,5.8e-10,0.016
Trichocerca multicrinis,fish fry,1.23e-06,0.016
Tropocyclops prasinus,fish fry,6.85e-06,0.016
Kelicottia bostoniensis,Luxilus cornutus,2e-08,8
Kelicottia longispina,Luxilus cornutus,2e-08,8
Polyarthra vulgaris,Luxilus cornutus,5.09e-07,8
Holopedium gibberum,Notemigonus crysoleucas,6.82e-05,9.6
Bosmina longirostris,Semotilus atromaculatus,1.55e-06,11.8
Colletheca mutabilis,Semotilus atromaculatus,3.21e-05,11.8
Kelicottia bostoniensis,Semotilus atromaculatus,2e-08,11.8
Trichocerca multicrinis,Semotilus atromaculatus,1.23e-06,11.8
Keratella cochlearis,Lepomis gibbosus,1e-08,35
Polyarthra euryptera,Lepomis gibbosus,1.09e-06,35
fish eggs,Lepomis gibbosus,0.0201,35
