Prey,Predator,PreyMass,PredatorMass
Peridinium inconspicuum,benthic detritus,5.6e-08,-999
copepod nauplii,nanoflagellates ,0.001812356,3.49e-12
Ankistrodesmus falcatus,nanoflagellates ,2.57e-11,3.49e-12
Eucyclops agilis,nanoflagellates ,1e-05,3.49e-12
Ankistrodesmus falcatus,Cryptomonas erosa,2.57e-11,4.75e-11
Mesocyclops edax,Mallomonas sp.,1e-05,5.65e-09
Bosmina longirostris,Mallomonas sp.,1.55e-06,5.65e-09
nanoflagellates ,Kelicottia bostoniensis,3.49e-12,2e-08
Ankistrodesmus falcatus,Peridinium inconspicuum,2.57e-11,5.6e-08
nanoflagellates ,Monostyla lunaris,3.49e-12,1.37e-06
Mallomonas sp.,Monostyla lunaris,5.65e-09,1.37e-06
nanoflagellates ,Bosmina longirostris,3.49e-12,1.55e-06
Kelicottia bostoniensis,Tropocyclops prasinus,2e-08,6.85e-06
Keratella taurocephala,Tropocyclops prasinus,1e-08,6.85e-06
Mesocyclops edax,Tropocyclops prasinus,1e-05,6.85e-06
Monostyla lunaris,Tropocyclops prasinus,1.37e-06,6.85e-06
Diaphanosoma birgei,Tropocyclops prasinus,4.01e-05,6.85e-06
benthic detritus,Tropocyclops prasinus,-999,6.85e-06
Bosmina longirostris,Eucyclops agilis,1.55e-06,1e-05
Kelicottia longispina,Eucyclops agilis,2e-08,1e-05
Mesocyclops edax,Eucyclops agilis,1e-05,1e-05
Peridinium inconspicuum,Eucyclops agilis,5.6e-08,1e-05
Synchaeta sp.,Eucyclops agilis,1.37e-05,1e-05
Tropocyclops prasinus,Eucyclops agilis,6.85e-06,1e-05
Colletheca mutabilis,Mesocyclops edax,3.21e-05,1e-05
Eucyclops agilis,Mesocyclops edax,1e-05,1e-05
Kelicottia bostoniensis,Mesocyclops edax,2e-08,1e-05
Keratella taurocephala,Mesocyclops edax,1e-08,1e-05
Monostyla lunaris,Mesocyclops edax,1.37e-06,1e-05
Diaphanosoma birgei,Mesocyclops edax,4.01e-05,1e-05
fish fry,Daphnia catawba,0.016,1e-05
fish eggs,Mesocyclops edax,0.0201,1e-05
Ankistrodesmus falcatus,Eucyclops agilis,2.57e-11,1e-05
Cryptomonas erosa,Diaptomus minutus,4.75e-11,1.44e-05
nanoflagellates ,Diaphanosoma birgei,3.49e-12,4.01e-05
Ankistrodesmus falcatus,Holopedium gibberum,2.57e-11,6.82e-05
nanoflagellates ,copepod nauplii,3.49e-12,0.001812356
Colletheca mutabilis,fish fry,3.21e-05,0.016
Kelicottia longispina,fish fry,2e-08,0.016
Mesocyclops edax,fish fry,1e-05,0.016
Monostyla lunaris,fish fry,1.37e-06,0.016
Peridinium inconspicuum,fish fry,5.6e-08,0.016
Synchaeta sp.,fish fry,1.37e-05,0.016
Tropocyclops prasinus,fish fry,6.85e-06,0.016
copepod nauplii,fish fry,0.001812356,0.016
Cryptomonas erosa,Salvelinus fontinalis,4.75e-11,532
Mallomonas sp.,Salvelinus fontinalis,5.65e-09,532
