autoID,link.citation,link.methodology,interaction.type,interaction.dimensionality,interaction.classification,con.taxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,con.mass.mean.g.,con.mass.max.g.,res.taxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,res.mass.mean.g.,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodweb.name
161631,Mulder & Elser (2009),direct observation ,fungivorous,2D,nibi,Achaeta,genus,Fungivore enchytraeid,juveniles,invertebrate,walking,Mulder et al. (2009),measurement,-999,-999.0,-999,-999,2.75e-06,-999,Fungal mycelium,species,Hyphal branches,active,heterotrophic fungi,sessile,"C. Mulder, unpublished (christian.mulder@rivm.nl)",measurement,-999,-999.0,-999,-999,-999.0,-999,"Soest, Netherlands",5.300059,52.149957,terrestrial belowground,DutchSoil,1.5,0.1,,2012.0,2012.0,PlotB,Dutch Microfauna food web PlotB
161632,Mulder & Elser (2009), expert,fungivorous,,nibi,Achromadora,genus,Fungivore nematode,adults,invertebrate,other,Mulder et al. (2009),measurement,-999,-999.0,-999,-999,4.27e-09,-999,Fungal mycelium,species,Hyphal branches,active,heterotrophic fungi,sessile,"C. Mulder, unpublished (christian.mulder@rivm.nl)",measurement,-999,-999.0,-999,-999,-999.0,-999,"Soest, Netherlands",5.300059,52.149957,terrestrial belowground,DutchSoil,1.5,0.1,,2012.0,2012.0,PlotB,Dutch Microfauna food web PlotB
161633,Mulder & Elser (2009),direct observation ,bacterivorous,,nibi,Acrobeles ciliatus,species,Bacterivore nematode,adults,invertebrate,other,Mulder et al. (2009),measurement,-999,-999.0,-999,-999,4.02e-08,-999,Bacteria,,Bacterial cells,active,heterotrophic bacteria,other,"Sechi ... Mulder (2015) Am. Nat. 185, http://dx.doi.org/10.1086/678962.","measurement: individuals are field-sampled, then masses are derived by linear regressions (weight-length regression with measured lengths)",-999,-999.0,-999,-999,1.2e-13,-999,"Soest, Netherlands",5.300059,52.149957,terrestrial belowground,DutchSoil,1.5,0.1,,2012.0,2012.0,PlotB,Dutch Microfauna food web PlotB
161634,Mulder & Elser (2009),direct observation ,bacterivorous,,nibi,Acrobeloides,genus,Bacterivore nematode,adults,invertebrate,other,Mulder et al. (2009),measurement,-999,-999.0,-999,-999,1.69e-08,-999,Bacteria,,Bacterial cells,active,heterotrophic bacteria,other,"Sechi ... Mulder (2015) Am. Nat. 185, http://dx.doi.org/10.1086/678962.","measurement: individuals are field-sampled, then masses are derived by linear regressions (weight-length regression with measured lengths)",-999,-999.0,-999,-999,1.2e-13,-999,"Soest, Netherlands",5.300059,52.149957,terrestrial belowground,DutchSoil,1.5,0.1,,2012.0,2012.0,PlotB,Dutch Microfauna food web PlotB
161635,Mulder & Elser (2009),direct observation ,bacterivorous,,nibi,Alaimus,genus,Bacterivore nematode,adults,invertebrate,other,Mulder et al. (2009),measurement,-999,-999.0,-999,-999,3.19e-08,-999,Bacteria,,Bacterial cells,active,heterotrophic bacteria,other,"Sechi ... Mulder (2015) Am. Nat. 185, http://dx.doi.org/10.1086/678962.","measurement: individuals are field-sampled, then masses are derived by linear regressions (weight-length regression with measured lengths)",-999,-999.0,-999,-999,1.2e-13,-999,"Soest, Netherlands",5.300059,52.149957,terrestrial belowground,DutchSoil,1.5,0.1,,2012.0,2012.0,PlotB,Dutch Microfauna food web PlotB
161636,Mulder & Elser (2009),direct observation ,bacterivorous,,nibi,Allolobophora chlorotica,species,Substrate-ingesting earthworm,adults,invertebrate,walking,Mulder et al. (2009),measurement,-999,-999.0,-999,-999,0.208929613,-999,Bacteria,,Bacterial cells,active,heterotrophic bacteria,other,"Sechi ... Mulder (2015) Am. Nat. 185, http://dx.doi.org/10.1086/678962.","measurement: individuals are field-sampled, then masses are derived by linear regressions (weight-length regression with measured lengths)",-999,-999.0,-999,-999,1.2e-13,-999,"Soest, Netherlands",5.300059,52.149957,terrestrial belowground,DutchSoil,1.5,0.1,,2012.0,2012.0,PlotB,Dutch Microfauna food web PlotB
161637,Mulder & Elser (2009),direct observation ,bacterivorous,,ibi,Amoebae,,Mostly bacterivore naked amoebae,active,invertebrate,other,Mulder et al. (2009),measurement,-999,-999.0,-999,-999,4.4e-11,-999,Bacteria,,Bacterial cells,active,heterotrophic bacteria,other,"Sechi ... Mulder (2015) Am. Nat. 185, http://dx.doi.org/10.1086/678962.","measurement: individuals are field-sampled, then masses are derived by linear regressions (weight-length regression with measured lengths)",-999,-999.0,-999,-999,1.2e-13,-999,"Soest, Netherlands",5.300059,52.149957,terrestrial belowground,DutchSoil,1.5,0.1,,2012.0,2012.0,PlotB,Dutch Microfauna food web PlotB
161638,Mulder & Elser (2009),published account,parasitic,,ibi,Amoebae,,Mostly bacterivore naked amoebae,active,invertebrate,other,Mulder et al. (2009),measurement,-999,-999.0,-999,-999,4.4e-11,-999,Plectus,genus,Bacterivore nematode,adults,invertebrate,other,"Sechi ... Mulder (2015) Am. Nat. 185, http://dx.doi.org/10.1086/678962.","measurement: individuals are field-sampled, then masses are derived by linear regressions (weight-length regression with measured lengths)",-999,-999.0,-999,-999,5.43e-09,-999,"Soest, Netherlands",5.300059,52.149957,terrestrial belowground,DutchSoil,1.5,0.1,,2012.0,2012.0,PlotB,Dutch Microfauna food web PlotB
161639,Mulder & Elser (2009),direct observation ,bacterivorous,,nibi,Anaplectus grandepapillatus,species,Bacterivore nematode,adults,invertebrate,other,Mulder et al. (2009),measurement,-999,-999.0,-999,-999,1.2e-07,-999,Bacteria,,Bacterial cells,active,heterotrophic bacteria,other,"Sechi ... Mulder (2015) Am. Nat. 185, http://dx.doi.org/10.1086/678962.","measurement: individuals are field-sampled, then masses are derived by linear regressions (weight-length regression with measured lengths)",-999,-999.0,-999,-999,1.2e-13,-999,"Soest, Netherlands",5.300059,52.149957,terrestrial belowground,DutchSoil,1.5,0.1,,2012.0,2012.0,PlotB,Dutch Microfauna food web PlotB
161640,Mulder & Elser (2009), expert,fungivorous,,nibi,Aphelenchoides,genus,Fungivore nematode,adults,invertebrate,other,Mulder et al. (2009),measurement,-999,-999.0,-999,-999,6.17e-09,-999,Fungal mycelium,species,Hyphal branches,active,heterotrophic fungi,sessile,"C. Mulder, unpublished (christian.mulder@rivm.nl)",measurement,-999,-999.0,-999,-999,-999.0,-999,"Soest, Netherlands",5.300059,52.149957,terrestrial belowground,DutchSoil,1.5,0.1,,2012.0,2012.0,PlotB,Dutch Microfauna food web PlotB
