Prey,Predator,PreyMass,PredatorMass
roots,root feeding nematodes,-999,2.35e-07
plants,Sminthurinus aureus,-999,5.1e-06
bacterivorous nematodes,Suctobelbella sp.,8.52e-07,6.17e-06
fungivorous nematodes,Suctobelbella sp.,5.35e-07,6.17e-06
mykorrhiza,Oppiella falcata,-999,6.68e-06
predacious nematodes,Trachytes pauperior (juv),3.56e-06,1.16e-05
fungivorous nematodes,Oppiella subpectinata,5.35e-07,1.52e-05
Ceratophysella denticulata,Veigaia nemorensis (juv),5.96e-06,1.79e-05
omnivorous nematodes,Veigaia nemorensis (juv),6.02e-05,1.79e-05
fungivorous nematodes,Trachytes pauperior{s},5.35e-07,1.92e-05
Isotomiella minor,Zerconidae sp. (juv),3.27e-06,2e-05
fungivorous nematodes,Lysigamasus jugincola,5.35e-07,2.1e-05
Pergamasinae (juv) {xs},Lysigamasus truncellus,6.46e-06,2.12e-05
Protaphorura armata,Epicrius canestrinii,8.73e-06,2.2e-05
Zerconidae sp. (juv),Epicrius canestrinii,2e-05,2.2e-05
omnivorous nematodes,Epicrius canestrinii,6.02e-05,2.2e-05
Ceratophysella denticulata,Lysigamasus minorleitneriae,5.96e-06,2.32e-05
Lepidocyrtus lanuginosus,Lysigamasus minorleitneriae,8.99e-06,2.32e-05
Mesaphorura italica,Lysigamasus minorleitneriae,1.46e-05,2.32e-05
Protaphorura sp.,Lysigamasus minorleitneriae,8.73e-06,2.32e-05
Epicrius canestrinii,Lysigamasus sp. (juv),2.2e-05,2.42e-05
Isotomiella minor,Trichouropoda cf. obscura (juv),3.27e-06,2.72e-05
predacious nematodes,Veigaia nemorensis,3.56e-06,4.83e-05
Dicyrtomina ornata,Lithobius aeruginosus {s},2.68e-05,5.6e-05
Epicrius canestrinii,Lithobius aeruginosus {s},2.2e-05,5.6e-05
Linyphiidae cf Erigoniinae (juv) {s},Lithobius aeruginosus {s},8.19e-05,5.6e-05
Lysigamasus sp. (juv),Lithobius aeruginosus {s},2.42e-05,5.6e-05
Lysigamasus truncellus,Lithobius aeruginosus {s},2.12e-05,5.6e-05
Trachytes aegrota (juv) {s},Lithobius aeruginosus {s},2.42e-05,5.6e-05
Trichouropoda cf. obscura (juv),Lithobius aeruginosus {s},2.72e-05,5.6e-05
Veigaia nemorensis,Lithobius aeruginosus {s},4.83e-05,5.6e-05
saphrophytes,omnivorous nematodes,-999,6.02e-05
Protaphorura armata,Lysigamasus parunciger,8.73e-06,6.45e-05
Dicyrtomina ornata,Lithobius sp2 {s},2.68e-05,6.6e-05
Epicrius canestrinii,Lithobius sp2 {s},2.2e-05,6.6e-05
Linyphiidae cf Erigoniinae (juv) {s},Lithobius sp2 {s},8.19e-05,6.6e-05
Lysigamasus sp. (juv),Lithobius sp2 {s},2.42e-05,6.6e-05
Lysigamasus truncellus,Lithobius sp2 {s},2.12e-05,6.6e-05
Trachytes aegrota (juv) {s},Lithobius sp2 {s},2.42e-05,6.6e-05
Trichoniscus pusillus {m},Lithobius sp2 {s},0.000404192,6.6e-05
Trichouropoda cf. obscura (juv),Lithobius sp2 {s},2.72e-05,6.6e-05
Veigaia nemorensis,Lithobius sp2 {s},4.83e-05,6.6e-05
Folsomia spinosa,Veigaia cerva,5.41e-06,8.03e-05
Lepidocyrtus lanuginosus,Veigaia cerva,8.99e-06,8.03e-05
Lysigamasus sp. (juv),Veigaia cerva,2.42e-05,8.03e-05
Protaphorura armata,Veigaia cerva,8.73e-06,8.03e-05
saphrophytes,Carabodes coriaceus,-999,8.06e-05
Folsomia spinosa,Linyphiidae cf Erigoniinae (juv) {s},5.41e-06,8.19e-05
Mesaphorura italica,Linyphiidae cf Erigoniinae (juv) {s},1.46e-05,8.19e-05
Veigaia nemorensis (juv),Linyphiidae cf Erigoniinae (juv) {s},1.79e-05,8.19e-05
dead organic matter,Platynothrus peltifer,-999,0.000111057
dead organic matter,Phthiracarus clavatus,-999,0.000222343
mykorrhiza,Eupelops hirtus,-999,0.000241607
Dicyrtomina ornata,Tapinocyba pallens,2.68e-05,0.000732341
Centromerus brevivulvatus,Atheta sp.,0.000600973,0.000743498
Lepidocyrtus lanuginosus,Atheta sp.,8.99e-06,0.000743498
Lithobius sp3 {m},Atheta sp.,0.000204057,0.000743498
Zerconidae sp. (juv),Atheta sp.,2e-05,0.000743498
Lepidocyrtus lanuginosus,Acrotona sylvicola,8.99e-06,0.000746442
Linyphiidae cf Erigoniinae (juv) {s},Acrotona sylvicola,8.19e-05,0.000746442
Mesaphorura italica,Acrotona sylvicola,1.46e-05,0.000746442
Acrotona sylvicola,Troxochrus nasutus,0.000746442,0.000946801
Atheta sp.,Troxochrus nasutus,0.000743498,0.000946801
Lysigamasus sp. (juv),Troxochrus nasutus,2.42e-05,0.000946801
Lysigamasus truncellus,Asthenargus paganus,2.12e-05,0.001033517
Veigaia cerva,Asthenargus paganus,8.03e-05,0.001033517
Lysigamasus sp. (juv),Monocephalus fuscipes,2.42e-05,0.001036461
Trichoniscus pusillus {m},Monocephalus fuscipes,0.000404192,0.001036461
Zerconidae sp. (juv),Monocephalus fuscipes,2e-05,0.001036461
Acrotona sylvicola,Saloca diceros,0.000746442,0.001156146
Lithobius aeruginosus {s},Saloca diceros,5.6e-05,0.001156146
Lysigamasus minorleitneriae,Saloca diceros,2.32e-05,0.001156146
Lysigamasus sp. (juv),Walckenaeria dysderoides,2.42e-05,0.001161099
Trachytes pauperior{s},Walckenaeria dysderoides,1.92e-05,0.001161099
Trichouropoda cf. obscura (juv),Walckenaeria dysderoides,2.72e-05,0.001161099
Veigaia nemorensis (juv),Walckenaeria dysderoides,1.79e-05,0.001161099
Zerconidae sp. (juv),Walckenaeria dysderoides,2e-05,0.001161099
Lysigamasus truncellus,Erigonella hiemalis,2.12e-05,0.001322539
Trichoniscus pusillus {m},Erigonella hiemalis,0.000404192,0.001322539
Veigaia exigua,Erigonella hiemalis,1.59e-05,0.001322539
Veigaia nemorensis (juv),Erigonella hiemalis,1.79e-05,0.001322539
Lysigamasus minorleitneriae,Neobisium sp.,2.32e-05,0.001603525
Acrotona sylvicola,Ceratinella brevis,0.000746442,0.001816109
Lysigamasus jugincola,Ceratinella brevis,2.1e-05,0.001816109
Lysigamasus minorleitneriae,Ceratinella brevis,2.32e-05,0.001816109
Neobisium sp.,Ceratinella brevis,0.001603525,0.001816109
Veigaia cerva,Ceratinella brevis,8.03e-05,0.001816109
Elateridae sp1 (juv) {m},Gyrohypnus sp. (juv),0.000283672,0.001929925
predacious nematodes,Gyrohypnus sp. (juv),3.56e-06,0.001929925
Athous sp. (juv),Tenuiphantes tenuis,0.000875669,0.001997645
Ceratinella brevis,Tenuiphantes tenuis,0.001816109,0.001997645
saphrophytes,Discus rotundatus (juv),-999,0.003997226
Asthenargus paganus,Staphylinidae spec,0.001033517,0.004003596
Centromerus brevivulvatus,Staphylinidae spec,0.000600973,0.004003596
Elateridae sp1 (juv) {m},Staphylinidae spec,0.000283672,0.004003596
Tapinocyba pallens,Staphylinidae spec,0.000732341,0.004003596
Lithobius aeruginosus {s},Macrargus rufus,5.6e-05,0.004556828
roots,Athous subfuscus (juv) {l},-999,0.00467099
Saloca diceros,Harpactea lepida (juv) large,0.001156146,0.004962887
Trichoniscus pusillus {m},Harpactea lepida (juv) large,0.000404192,0.004962887
Monocephalus fuscipes,Phalangiidae sp. (juv),0.001036461,0.005966949
Saloca diceros,Phalangiidae sp. (juv),0.001156146,0.005966949
Tenuiphantes tenuis,Phalangiidae sp. (juv),0.001997645,0.005966949
Linyphiidae (juv),Amaurobius sp. (juv),0.000519895,0.012068147
Scolopendrella cf. subnuda {m},Amaurobius sp. (juv),0.000200929,0.012068147
Tapinocyba pallens,Amaurobius sp. (juv),0.000732341,0.012068147
Allaiulus nitidus {xl},Carabidae sp.,0.00468865,0.065971077
