Prey,Predator,PreyMass,PredatorMass
Arthrodesmus incus,Daphnia pulex,2.39e-10,5.8e-05
Botryococcus braunii,Daphnia pulex,3.64e-11,5.8e-05
Cryptomonas erosa,Daphnia pulex,4.75e-11,5.8e-05
Cryptomonas ovata,Daphnia pulex,4.75e-11,5.8e-05
Mallomonas akrokomos,Daphnia pulex,5.62e-10,5.8e-05
Mallomonas sp.,Daphnia pulex,5.65e-09,5.8e-05
Schroederia setigera,Daphnia pulex,6.37e-10,5.8e-05
Sphaerocystis schroeteri,Daphnia pulex,1.11e-09,5.8e-05
Bosmina longirostris,fish fry,1.55e-06,0.016
Daphnia pulex,fish fry,5.8e-05,0.016
Holopedium gibberum,fish fry,6.82e-05,0.016
Mesocyclops edax,fish fry,1e-05,0.016
Peridinium inconspicuum,fish fry,5.6e-08,0.016
Trichocerca multicrinis,fish fry,1.23e-06,0.016
Tropocyclops prasinus,fish fry,6.85e-06,0.016
copepod nauplii,fish fry,0.001812356,0.016
